"number_chicks_fledged_from_rear_nest","day_14_tarsus_length","day_14_weight","chick_survival_to_first_breed_season","net_rearing_manipulation","rear_nest_trt","rear_Cs_at_start_of_rearing","d14_rear_nest_brood_size","hatch_nest_LD","home_or_away","hatch_nest_CS","chick_sex_molec","hatch_year","rear_nest_breed_ID","rear_mom_Ring","rear_dad_Ring","hatch_mom_Ring","genetic_dad_ring_.WP_or_EP.","rear_area","rear_Box"
9,16.8,10.6,"0",-2,"6",9,9,17,"2",9,NA,"2003",203428,"P806878","P806879","P808860","P806880","W","W26"
9,16.9,11.2,"0",-2,"6",9,9,17,"2",9,NA,"2003",203428,"P806878","P806879","P808860","P806880","W","W26"
9,16.8,11.2,"0",-2,"6",9,9,15,"1",11,NA,"2003",203428,"P806878","P806879","P806878","P806879","W","W26"
9,16.7,10.6,"0",-2,"6",9,9,15,"1",11,NA,"2003",203428,"P806878","P806879","P806878","P806879","W","W26"
9,16.2,11.2,"0",-2,"6",9,9,15,"1",11,NA,"2003",203428,"P806878","P806879","P806878","P806879","W","W26"
9,16.8,10.6,"0",-2,"6",9,9,17,"2",9,NA,"2003",203428,"P806878","P806879","P808860","P806880","W","W26"
9,16.8,10.1,"0",2,"5",10,9,17,"1",9,NA,"2003",203430,"P808860","P806880","P808860","P806880","W","W29"
9,17.3,10.7,"0",2,"5",10,9,15,"2",11,NA,"2003",203430,"P808860","P806880","P806878","P806879","W","W29"
9,16.8,10.4,"0",2,"5",10,9,15,"2",11,NA,"2003",203430,"P808860","P806880","P806878","P806879","W","W29"
9,16.9,10.9,"0",2,"5",10,9,17,"1",9,NA,"2003",203430,"P808860","P806880","P808860","P806880","W","W29"
9,16.8,11.2,"0",2,"5",10,9,15,"2",11,NA,"2003",203430,"P808860","P806880","P806878","P806879","W","W29"
9,17.4,10.8,"0",2,"5",10,9,17,"1",9,NA,"2003",203430,"P808860","P806880","P808860","P806880","W","W29"
9,17.3,10.9,"0",2,"5",10,9,15,"2",11,NA,"2003",203430,"P808860","P806880","P806878","P806879","W","W29"
9,17.8,11.4,"0",2,"5",10,9,15,"2",11,NA,"2003",203430,"P808860","P806880","P806878","P806879","W","W29"
9,16.5,10.9,"1",2,"5",10,9,15,"2",11,NA,"2003",203430,"P808860","P806880","P806878","P806879","W","W29"
7,16.7,11.3,"0",0,"7",8,7,20,"1",8,"2","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
7,17.4,11.3,"1",0,"7",8,7,20,"1",8,"2","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
7,17.4,11.3,"0",0,"7",8,7,20,"1",8,"2","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
7,16.4,11.7,"0",0,"7",8,7,20,"1",8,"1","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
7,16.8,10,"0",0,"7",8,7,20,"1",8,"2","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
7,17.4,10.9,"0",0,"7",8,7,20,"1",8,"2","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
7,17.2,10.3,"0",0,"7",8,7,20,"1",8,"2","2003",203135,"P806885","P808462","P806885","P808462","CP","CP34"
3,17.2,11.6,"1",-2,"6",5,3,19,"1",9,"2","2003",203037,"P803173","P803058","P803173","P803058","B","B148"
3,16.6,10.4,"0",-2,"6",5,3,19,"2",8,"2","2003",203037,"P803173","P803058","P803910","P806893","B","B148"
10,17.7,12,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,17.4,12.4,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,17.1,12,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,16.5,11.5,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,17.1,11.4,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,17.2,10.8,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,16.9,10.8,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,16.9,11,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,17.3,11.9,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
10,16,10.5,"0",0,"7",11,10,14,"1",12,NA,"2003",203302,"P807683","P804960","P807683","P804960","O","O66"
3,15.6,9.8,"0",-2,"6",5,3,19,"2",8,"1","2003",203037,"P803173","P803058","P803910","P806893","B","B148"
2,16.9,8.9,"0",3,"5",12,6,17,"1",11,"1","2003",203003,"P803596","P803597","P803596","P803597","B","B11"
2,16.3,9.3,"0",3,"5",12,6,17,"1",11,"1","2003",203003,"P803596","P803597","P803596","P803597","B","B11"
2,16.3,9,"0",3,"5",12,6,19,"2",9,"2","2003",203003,"P803596","P803597",NA,"P804745","B","B11"
2,15.9,7.7,"0",3,"5",12,6,17,"1",11,"1","2003",203003,"P803596","P803597","P803596","P803597","B","B11"
2,16,8.1,"0",3,"5",12,6,17,"1",11,"2","2003",203003,"P803596","P803597","P803596","P803597","B","B11"
2,16.8,8.3,"0",3,"5",12,6,17,"1",11,"1","2003",203003,"P803596","P803597","P803596","P803597","B","B11"
1,16.6,9.4,"0",2,"5",9,1,19,"2",9,"2","2003",203032,"P803910","P806893","P803173","P803058","B","B130"
5,16.4,9.8,"0",-3,"6",6,6,19,"1",9,"1","2003",203005,NA,"P804745",NA,"P804745","B","B18"
5,16.8,10.1,"0",-3,"6",6,6,19,"1",9,"1","2003",203005,NA,"P804745",NA,NA,"B","B18"
5,17,10.3,"0",-3,"6",6,6,19,"1",9,"1","2003",203005,NA,"P804745",NA,"P804745","B","B18"
5,17.3,10.1,"0",-3,"6",6,6,17,"2",11,"1","2003",203005,NA,"P804745","P803596","P803597","B","B18"
5,17.7,10,"0",-3,"6",6,6,17,"2",11,"2","2003",203005,NA,"P804745","P803596","P803597","B","B18"
5,17,10,"0",-3,"6",6,6,17,"2",11,"1","2003",203005,NA,"P804745","P803596","P803597","B","B18"
4,16.9,11,"0",-2,"6",4,4,19,"2",10,"1","2003",203024,"P806891","P806440","P804976","P803383","B","B99"
4,16.1,10.7,"0",-2,"6",4,4,19,"2",10,"1","2003",203024,"P806891","P806440","P804976","P803383","B","B99"
4,16.4,11,"0",-2,"6",4,4,23,"1",7,"2","2003",203024,"P806891","P806440","P806891","P806440","B","B99"
4,16.5,10.5,"0",-2,"6",4,4,19,"2",10,"1","2003",203024,"P806891","P806440","P804976","P803383","B","B99"
6,17.2,9.9,"0",-4,"6",6,6,19,"1",10,"2","2003",203025,"P803913","P807075","P803913","P807075","B","B109"
6,17,9.6,"0",-4,"6",6,6,19,"1",10,"1","2003",203025,"P803913","P807075","P803913","P807075","B","B109"
6,16.2,9.3,"0",-4,"6",6,6,17,"2",11,"1","2003",203025,"P803913","P807075","P804799","P808850","B","B109"
6,17.2,9.8,"0",-4,"6",6,6,17,"2",11,"2","2003",203025,"P803913","P807075","P804799","P808850","B","B109"
6,17.4,9.9,"0",-4,"6",6,6,19,"1",10,"2","2003",203025,"P803913","P807075","P803913","P807075","B","B109"
6,16.7,10.3,"0",-4,"6",6,6,17,"2",11,"2","2003",203025,"P803913","P807075","P804799","P808850","B","B109"
5,16,10.3,"0",0,"7",5,5,27,"1",5,"1","2003",203044,"P807130","P807329","P807130","P807329","B","B171"
5,15.7,9.6,"0",0,"7",5,5,27,"1",5,"1","2003",203044,"P807130","P807329","P807130","P807329","B","B171"
5,16.3,9.9,"0",0,"7",5,5,27,"1",5,"1","2003",203044,"P807130","P807329","P807130","P807329","B","B171"
5,16.7,11.8,"0",0,"7",5,5,27,"1",5,"2","2003",203044,"P807130","P807329","P807130","P807329","B","B171"
5,16.1,10,"0",0,"7",5,5,27,"1",5,"1","2003",203044,"P807130","P807329","P807130","P807329","B","B171"
6,16.2,9,"0",2,"5",10,6,19,"1",10,"2","2003",203010,"P804976","P803383","P804976","P803384","B","B29"
6,16.4,9.5,"0",2,"5",10,6,23,"2",7,"2","2003",203010,"P804976","P803383","P806891",NA,"B","B29"
6,16.1,9.3,"0",2,"5",10,6,19,"1",10,"2","2003",203010,"P804976","P803383","P804976","P803383","B","B29"
6,16.4,9.9,"0",2,"5",10,6,19,"1",10,"2","2003",203010,"P804976","P803383","P804976","P803383","B","B29"
6,16.2,8.5,"0",2,"5",10,6,23,"2",7,"1","2003",203010,"P804976","P803383","P806891",NA,"B","B29"
6,16.9,9.8,"0",2,"5",10,6,23,"2",7,"2","2003",203010,"P804976","P803383","P806891","P806440","B","B29"
6,16.1,9.7,"0",4,"5",15,6,17,"1",11,"2","2003",203261,"P804799","P808850","P804799","P808850","MP","MP82"
6,16.6,9.5,"0",4,"5",15,6,17,"1",11,"2","2003",203261,"P804799","P808850","P804799","P808850","MP","MP82"
6,16,7.8,"0",4,"5",15,6,19,"2",10,"1","2003",203261,"P804799","P808850","P803913","P807075","MP","MP82"
6,16.1,7.8,"0",4,"5",15,6,17,"1",11,NA,"2003",203261,"P804799","P808850","P804799","P808850","MP","MP82"
6,16.3,8.6,"0",4,"5",15,6,17,"1",11,"1","2003",203261,"P804799","P808850","P804799","P808850","MP","MP82"
6,14.7,7,"0",4,"5",15,6,19,"2",10,"2","2003",203261,"P804799","P808850","P803913",NA,"MP","MP82"
7,17.7,11.6,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
7,17.6,11.3,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
7,16.2,9.9,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
7,16.6,11,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
7,16.6,10.3,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
7,16,9.7,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
7,16.4,10.3,"0",0,"7",7,7,20,"1",7,NA,"2003",203403,"P807166","P807022","P807166","P807022","SW","SW88"
11,16.1,10.3,"0",3,"5",12,11,18,"1",9,NA,"2003",203409,"P807775","P808835","P807775","P808835","SW","SW120"
11,16.1,11.1,"0",3,"5",12,11,18,"2",10,NA,"2003",203409,"P807775","P808835","P806896","P806897","SW","SW120"
11,17.6,11.5,"0",3,"5",12,11,18,"2",10,NA,"2003",203409,"P807775","P808835","P806896","P806897","SW","SW120"
11,17.3,11.9,"0",3,"5",12,11,18,"2",10,NA,"2003",203409,"P807775","P808835","P806896","P806897","SW","SW120"
11,16.6,10.5,"0",3,"5",12,11,18,"2",10,NA,"2003",203409,"P807775","P808835","P806896","P806897","SW","SW120"
11,16.4,11.3,"0",3,"5",12,11,18,"2",10,NA,"2003",203409,"P807775","P808835","P806896","P806897","SW","SW120"
11,17.3,10.8,"0",3,"5",12,11,18,"1",9,NA,"2003",203409,"P807775","P808835","P807775","P808835","SW","SW120"
11,16,10.4,"1",3,"5",12,11,18,"2",10,NA,"2003",203409,"P807775","P808835","P806896","P806897","SW","SW120"
11,17.3,11.5,"0",3,"5",12,11,18,"1",9,NA,"2003",203409,"P807775","P808835","P807775","P808835","SW","SW120"
11,16.9,10.6,"0",3,"5",12,11,18,"1",9,NA,"2003",203409,"P807775","P808835","P807775","P808835","SW","SW120"
11,17.3,11.4,"0",3,"5",12,11,18,"1",9,NA,"2003",203409,"P807775","P808835","P807775","P808835","SW","SW120"
9,17.1,10.9,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.6,10.7,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,17.3,11.1,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.8,10.5,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.5,10.4,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.4,10.6,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.9,10.7,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.4,10.3,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
9,16.8,10.8,"0",0,"7",10,9,20,"1",10,NA,"2003",203246,"P808848","P804713","P808848","P804713","MP","MP38"
5,15.8,10,"0",-3,"6",8,7,16,"1",12,"2","2003",203305,"P807908","P806707","P807908","P806707","O","O73"
5,15.9,9.2,"0",-3,"6",8,7,17,"2",11,"1","2003",203305,"P807908","P806707","P806339",NA,"O","O73"
5,15.9,9.7,"0",-3,"6",8,7,17,"2",11,"1","2003",203305,"P807908","P806707","P806339","P803100","O","O73"
5,16.1,9.8,"0",-3,"6",8,7,16,"1",12,"2","2003",203305,"P807908","P806707","P807908","P806707","O","O73"
5,16.6,10,"0",-3,"6",8,7,17,"2",11,"2","2003",203305,"P807908","P806707","P806339","P803100","O","O73"
5,16.2,8.6,"0",-3,"6",8,7,17,"2",11,"1","2003",203305,"P807908","P806707","P806339","P803100","O","O73"
5,15.9,8.8,"0",-3,"6",8,7,16,"1",12,"2","2003",203305,"P807908","P806707","P807908","P806707","O","O73"
6,16.4,9,"0",3,"5",12,7,21,"1",9,"2","2003",203007,"P808214","P804167","P808214","P804167","B","B21"
6,14.8,5.5,"0",3,"5",12,7,21,"2",9,"2","2003",203007,"P808214","P804167","P803897","P805727","B","B21"
6,15.8,8,"0",3,"5",12,7,21,"2",9,"1","2003",203007,"P808214","P804167","P803897","P805727","B","B21"
6,14.6,6.9,"0",3,"5",12,7,21,"2",9,"1","2003",203007,"P808214","P804167","P803897","P805727","B","B21"
6,15.8,8,"0",3,"5",12,7,21,"2",9,"2","2003",203007,"P808214","P804167","P803897","P805727","B","B21"
6,15.4,8,"0",3,"5",12,7,21,"2",9,"1","2003",203007,"P808214","P804167","P803897","P805727","B","B21"
6,16.3,9.5,"0",3,"5",12,7,21,"1",9,"1","2003",203007,"P808214","P804167","P808214","P804167","B","B21"
6,17,11.3,"0",-3,"6",6,6,21,"1",9,"2","2003",203053,"P803897","P805727","P803897","P805727","B","B194A"
6,17.2,11.9,"0",-3,"6",6,6,21,"2",9,"2","2003",203053,"P803897","P805727","P808214","P804167","B","B194A"
6,16.7,11.6,"0",-3,"6",6,6,21,"1",9,"2","2003",203053,"P803897","P805727","P803897","P805727","B","B194A"
6,17,11,"0",-4,"6",6,6,17,"2",11,"1","2003",203151,"P806886","P807497","P808587","P806887","CP","CP121"
6,17.3,10.8,"0",-4,"6",6,6,17,"2",11,"1","2003",203151,"P806886","P807497","P808587","P806887","CP","CP121"
6,17.1,12.1,"0",-4,"6",6,6,14,"1",10,"2","2003",203151,"P806886","P807497","P806886","P807497","CP","CP121"
6,17.5,11.7,"0",-4,"6",6,6,14,"1",10,"2","2003",203151,"P806886","P807497","P806886","P807497","CP","CP121"
6,17.2,11.6,"0",-4,"6",6,6,14,"1",10,"2","2003",203151,"P806886","P807497","P806886","P807497","CP","CP121"
6,17.5,11.3,"0",-4,"6",6,6,17,"2",11,"2","2003",203151,"P806886","P807497","P808587","P806887","CP","CP121"
13,15.9,10.2,"0",4,"5",15,13,14,"2",10,"1","2003",203131,"P808587","P806887","P806886","P807497","CP","CP23"
13,17.1,10.3,"0",4,"5",15,13,17,"1",11,"2","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
13,14.7,8.1,"0",4,"5",15,13,17,"1",11,"1","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
13,15.8,9.9,"0",4,"5",15,13,14,"2",10,"1","2003",203131,"P808587","P806887","P806886","P807497","CP","CP23"
13,15.6,10.1,"0",4,"5",15,13,14,"2",10,"1","2003",203131,"P808587","P806887","P806886","P807497","CP","CP23"
13,16.8,10.3,"0",4,"5",15,13,14,"2",10,"2","2003",203131,"P808587","P806887","P806886","P807497","CP","CP23"
13,16.6,10.6,"0",4,"5",15,13,14,"2",10,"2","2003",203131,"P808587","P806887","P806886","P807497","CP","CP23"
13,17.2,10.6,"0",4,"5",15,13,17,"1",11,"2","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
13,16.6,10.5,"0",4,"5",15,13,17,"1",11,"2","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
13,16.1,10.4,"0",4,"5",15,13,17,"1",11,"1","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
13,16.1,9,"0",4,"5",15,13,17,"1",11,"2","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
13,16.8,10.4,"0",4,"5",15,13,14,"2",10,"2","2003",203131,"P808587","P806887","P806886","P807497","CP","CP23"
13,16.1,9.9,"0",4,"5",15,13,17,"1",11,"1","2003",203131,"P808587","P806887","P808587","P806887","CP","CP23"
12,17.4,11.1,"0",2,"5",13,13,19,"2",10,NA,"2003",203283,"P808644","P808395","P803516","P806678","O","O31"
12,16.5,10.4,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,17.1,9.4,"0",2,"5",13,13,19,"2",10,NA,"2003",203283,"P808644","P808395","P803516","P806678","O","O31"
12,16.6,10,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,16.9,10.1,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,16,9.8,"0",2,"5",13,13,19,"2",10,NA,"2003",203283,"P808644","P808395","P803516","P806678","O","O31"
12,15.6,10.2,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,16.3,10,"0",2,"5",13,13,19,"2",10,NA,"2003",203283,"P808644","P808395","P803516","P806678","O","O31"
12,16.2,9.7,"0",2,"5",13,13,19,"2",10,NA,"2003",203283,"P808644","P808395","P803516","P806678","O","O31"
12,16.8,10.4,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,16.7,10.7,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,16.3,10.6,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
12,16.1,9.7,"0",2,"5",13,13,17,"1",11,NA,"2003",203283,"P808644","P808395","P808644","P808395","O","O31"
7,17,11,"0",-3,"6",7,7,18,"2",9,NA,"2003",203317,"P806896","P806897","P807775","P808835","O","O103"
7,16.9,10.8,"0",-3,"6",7,7,18,"1",10,NA,"2003",203317,"P806896","P806897","P806896","P806897","O","O103"
7,17,12.1,"0",-3,"6",7,7,18,"2",9,NA,"2003",203317,"P806896","P806897","P807775","P808835","O","O103"
7,16.7,11,"0",-3,"6",7,7,18,"2",9,NA,"2003",203317,"P806896","P806897","P807775","P808835","O","O103"
7,17.3,11.8,"0",-3,"6",7,7,18,"1",10,NA,"2003",203317,"P806896","P806897","P806896","P806897","O","O103"
7,17.4,10.4,"0",-3,"6",7,7,18,"1",10,NA,"2003",203317,"P806896","P806897","P806896","P806897","O","O103"
7,16.6,11.6,"0",-3,"6",7,7,18,"1",10,NA,"2003",203317,"P806896","P806897","P806896","P806897","O","O103"
5,16.7,11.8,"0",-2,"6",8,7,17,"2",11,NA,"2003",203330,"P803516","P806678","P808644","P808395","O","O208"
5,16.4,10.8,"0",-2,"6",8,7,19,"1",10,NA,"2003",203330,"P803516","P806678","P803516","P806678","O","O208"
5,15.4,10.7,"0",-2,"6",8,7,17,"2",11,NA,"2003",203330,"P803516","P806678","P808644","P808395","O","O208"
5,16.4,11.3,"0",-2,"6",8,7,19,"1",10,NA,"2003",203330,"P803516","P806678","P803516","P806678","O","O208"
5,16.1,9.9,"0",-2,"6",8,7,19,"1",10,NA,"2003",203330,"P803516","P806678","P803516","P806678","O","O208"
5,16.3,10.8,"0",-2,"6",8,7,17,"2",11,NA,"2003",203330,"P803516","P806678","P808644","P808395","O","O208"
5,17.1,11.3,"0",-2,"6",8,7,17,"2",11,NA,"2003",203330,"P803516","P806678","P808644","P808395","O","O208"
7,17.1,11.3,"0",-3,"6",8,7,17,"1",11,"2","2003",203106,"P808171","P808856","P808171","P808856","C","C116"
7,17.3,11.1,"0",-3,"6",8,7,17,"1",11,"2","2003",203106,"P808171","P808856","P808171","P808856","C","C116"
7,17.4,10.9,"0",-3,"6",8,7,21,"2",7,"1","2003",203106,"P808171","P808856","P810204",NA,"C","C116"
7,17.1,12.7,"0",-3,"6",8,7,21,"2",7,"2","2003",203106,"P808171","P808856","P810204",NA,"C","C116"
7,17.6,11.7,"0",-3,"6",8,7,17,"1",11,"2","2003",203106,"P808171","P808856","P808171","P808856","C","C116"
7,15.4,11,"0",-3,"6",8,7,17,"1",11,"2","2003",203106,"P808171","P808856","P808171",NA,"C","C116"
7,17.5,10.8,"0",-3,"6",8,7,21,"2",7,"2","2003",203106,"P808171","P808856","P810204","P804809","C","C116"
9,17.6,11.4,"0",3,"5",9,9,21,"1",7,"2","2003",203121,"P810204","P804809","P810204",NA,"C","C157"
9,17.3,11.2,"0",3,"5",9,9,17,"2",11,"2","2003",203121,"P810204","P804809","P808171","P808856","C","C157"
9,17.3,10.6,"0",3,"5",9,9,17,"2",11,"1","2003",203121,"P810204","P804809","P808171","P808856","C","C157"
9,16.8,10.4,"0",3,"5",9,9,17,"2",11,"1","2003",203121,"P810204","P804809","P808171","P808856","C","C157"
9,18,10.8,"0",3,"5",9,9,21,"1",7,"2","2003",203121,"P810204","P804809","P810204",NA,"C","C157"
9,17.4,11.8,"0",3,"5",9,9,17,"2",11,"2","2003",203121,"P810204","P804809","P808171","P808856","C","C157"
9,16.5,11.5,"0",3,"5",9,9,21,"1",7,"1","2003",203121,"P810204","P804809","P810204","P804809","C","C157"
9,16.8,10.8,"0",3,"5",9,9,17,"2",11,"2","2003",203121,"P810204","P804809","P808171",NA,"C","C157"
9,16.8,10.5,"0",3,"5",9,9,17,"2",11,"1","2003",203121,"P810204","P804809","P808171","P808856","C","C157"
11,17.1,9.1,"0",3,"5",14,11,17,"1",11,"2","2003",203290,"P806339","P803100","P806339","P803100","O","O51"
11,16.6,9.2,"0",3,"5",14,11,17,"1",11,"1","2003",203290,"P806339","P803100","P806339","P803100","O","O51"
11,15.9,8.1,"0",3,"5",14,11,16,"2",12,"1","2003",203290,"P806339","P803100","P807908","P806707","O","O51"
11,15.9,9.2,"0",3,"5",14,11,16,"2",12,"2","2003",203290,"P806339","P803100","P807908","P806707","O","O51"
11,15.9,7.4,"0",3,"5",14,11,16,"2",12,"1","2003",203290,"P806339","P803100","P807908","P806707","O","O51"
11,16.4,8.4,"0",3,"5",14,11,16,"2",12,"2","2003",203290,"P806339","P803100","P807908","P806707","O","O51"
11,15.6,9.3,"0",3,"5",14,11,16,"2",12,"2","2003",203290,"P806339","P803100","P807908","P806707","O","O51"
11,15.7,8.1,"0",3,"5",14,11,17,"1",11,"1","2003",203290,"P806339","P803100","P806339","P803100","O","O51"
11,16.4,8.4,"0",3,"5",14,11,17,"1",11,"2","2003",203290,"P806339","P803100","P806339","P803100","O","O51"
11,16.9,8.5,"0",3,"5",14,11,17,"1",11,"2","2003",203290,"P806339","P803100","P806339","P803100","O","O51"
11,16.4,9.4,"0",2,"5",11,11,21,"2",7,NA,"2003",203343,"P808852","P810203","P803738",NA,"O","O224"
11,16.2,9.6,"0",2,"5",11,11,21,"2",7,NA,"2003",203343,"P808852","P810203","P803738",NA,"O","O224"
11,16.3,9.7,"0",2,"5",11,11,21,"2",7,NA,"2003",203343,"P808852","P810203","P803738",NA,"O","O224"
11,15.9,9.8,"0",2,"5",11,11,21,"2",7,NA,"2003",203343,"P808852","P810203","P803738",NA,"O","O224"
11,17.3,10.4,"0",2,"5",11,11,20,"1",9,NA,"2003",203343,"P808852","P810203","P808852","P810203","O","O224"
11,17.4,11.4,"0",2,"5",11,11,20,"1",9,NA,"2003",203343,"P808852","P810203","P808852","P810203","O","O224"
11,17.1,10.2,"0",2,"5",11,11,20,"1",9,NA,"2003",203343,"P808852","P810203","P808852","P810203","O","O224"
11,17.3,10.4,"0",2,"5",11,11,21,"2",7,NA,"2003",203343,"P808852","P810203","P803738",NA,"O","O224"
11,16.9,10.6,"0",2,"5",11,11,20,"1",9,NA,"2003",203343,"P808852","P810203","P808852","P810203","O","O224"
11,16.6,9.5,"0",2,"5",11,11,20,"1",9,NA,"2003",203343,"P808852","P810203","P808852","P810203","O","O224"
11,17.1,10.5,"0",2,"5",11,11,20,"1",9,NA,"2003",203343,"P808852","P810203","P808852","P810203","O","O224"
5,17.5,11.1,"0",-2,"6",5,5,20,"2",9,NA,"2003",203356,"P803738",NA,"P808852","P810203","O","O246"
5,15.2,9.6,"0",-2,"6",5,5,21,"1",7,NA,"2003",203356,"P803738",NA,"P803738",NA,"O","O246"
5,16.6,9.6,"0",-2,"6",5,5,21,"1",7,NA,"2003",203356,"P803738",NA,"P803738",NA,"O","O246"
5,17.6,11.4,"0",-2,"6",5,5,20,"2",9,NA,"2003",203356,"P803738",NA,"P808852","P810203","O","O246"
5,17.5,11.5,"0",-2,"6",5,5,20,"2",9,NA,"2003",203356,"P803738",NA,"P808852","P810203","O","O246"
5,16.7,11.5,"0",-3,"6",5,5,22,"1",8,NA,"2003",203167,"P803758","P803348","P803758","P803348","CP","CP143"
5,16.6,10.1,"0",-3,"6",5,5,22,"2",8,NA,"2003",203167,"P803758","P803348","P808863","P808865","CP","CP143"
5,16.6,10.4,"0",-3,"6",5,5,22,"2",8,NA,"2003",203167,"P803758","P803348","P808863","P808865","CP","CP143"
5,16.7,11.2,"0",-3,"6",5,5,22,"1",8,NA,"2003",203167,"P803758","P803348","P803758","P803348","CP","CP143"
5,16.8,11.5,"0",-3,"6",5,5,22,"1",8,NA,"2003",203167,"P803758","P803348","P803758","P803348","CP","CP143"
11,16.6,9.8,"0",3,"5",11,11,22,"2",8,NA,"2003",203174,"P808863","P808865","P803758","P803348","CP","CP153"
